2026-03-07 06:20:54,819 - wallet_manager - INFO - ✅ Sub-wallet 4 loaded: 0x7a0bcdcbc48727d7b63593a8b04b1a647758b7e5cc2d51ab028b472f58727648
2026-03-07 06:20:55,597 - wallet_manager - INFO - ✅ Sub-wallet 5 loaded: 0x20cbdcaac8c8d9b430040686b86e37cbaec9a48401a76af14e12ccdd6d05ee6e
2026-03-07 06:20:55,597 - wallet_manager - INFO - 💰 Main wallet: 0xe3948af97a34c86023e7b855b6838fcfcc1a331b35d296d9b7dd326fbaa45179
2026-03-07 06:20:55,597 - wallet_manager - INFO - 💸 Fee wallet: 0x0f02f9894bed1234e6d72fB75F2DdDA1EE047543
2026-03-07 06:20:55,597 - wallet_manager - INFO - 📱 5 sub-wallets loaded
2026-03-07 06:20:55,597 - volume_engine - WARNING - ⚠️  WARNING: Trading at 70.00% per trade - HIGH RISK!
2026-03-07 06:20:55,598 - volume_engine - INFO - ✅ Volume Engine initialized - Handles BUY→SELL on all 5 wallets
2026-03-07 06:20:55,598 - __main__ - INFO - ✅ Sui Volume Bot initialized
2026-03-07 06:20:55,598 - __main__ - INFO - 💰 Main wallet: 0xe3948af97a34c86023e7b855b6838fcfcc1a331b35d296d9b7dd326fbaa45179
2026-03-07 06:20:55,598 - __main__ - INFO - 💸 Fee wallet: 0x0f02f9894bed1234e6d72fB75F2DdDA1EE047543
2026-03-07 06:20:55,599 - database - INFO - ✅ Database initialized successfully
2026-03-07 06:20:55,599 - __main__ - INFO - ✅ Database initialized
2026-03-07 06:20:55,599 - __main__ - INFO - 📦 Initialization complete
2026-03-07 06:20:55,625 - __main__ - INFO - 🚀 Sui Volume Bot starting...
2026-03-07 06:20:55,625 - __main__ - INFO - ⚡ Trading Strategy: 70% per trade, 1-minute intervals
2026-03-07 06:20:55,625 - __main__ - INFO - 💰 Minimum deposit: 2,000 SUI
2026-03-07 06:20:55,625 - __main__ - INFO - 💸 Fixed fee: 500 SUI
2026-03-07 06:20:58,617 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getMe "HTTP/1.1 200 OK"
2026-03-07 06:20:59,100 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/deleteWebhook "HTTP/1.1 200 OK"
2026-03-07 06:20:59,104 - telegram.ext.Application - INFO - Application started
2026-03-07 06:21:11,038 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getUpdates "HTTP/1.1 200 OK"
2026-03-07 06:21:21,579 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getUpdates "HTTP/1.1 200 OK"
2026-03-07 06:21:31,817 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getUpdates "HTTP/1.1 200 OK"
2026-03-07 06:21:42,554 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getUpdates "HTTP/1.1 200 OK"
2026-03-07 06:21:53,205 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getUpdates "HTTP/1.1 200 OK"
2026-03-07 06:22:03,459 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getUpdates "HTTP/1.1 200 OK"
2026-03-07 06:22:13,666 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7915050099:AAH7egTXgsfZXInw02_yNqOm_B57pb20OpU/getUpdates "HTTP/1.1 200 OK"
